Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
641,CA-2022-1640,04/14/2021,04/18/2021,Second Class,CG-1064,Customer 126,Corporate,United States,Chicago,Texas,24618,West,OFF-1223,Office Supplies,Pens,Pens Model 44,1108.02,3,0.0,160.57
642,CA-2022-1641,03/09/2023,03/14/2023,First Class,CG-1154,Customer 96,Consumer,United States,Chicago,New York,86588,South,OFF-2429,Office Supplies,Pens,Pens Model 7,269.67,10,0.0,-158.96
643,CA-2022-1642,07/17/2021,07/23/2021,Standard Class,CG-1025,Customer 20,Home Office,United States,Phoenix,Texas,49515,South,TEC-4309,Technology,Phones,Phones Model 35,1444.33,1,0.0,-8.29
644,CA-2022-1643,09/16/2021,09/23/2021,First Class,CG-1088,Customer 94,Corporate,United States,Los Angeles,Florida,18874,South,TEC-7864,Technology,Accessories,Accessories Model 34,1863.35,9,0.0,-33.06
645,CA-2022-1644,05/13/2021,05/16/2021,Second Class,CG-1144,Customer 16,Home Office,United States,New York,Florida,74884,West,OFF-3711,Office Supplies,Pens,Pens Model 29,1503.95,7,0.2,579.37
646,CA-2022-1645,10/06/2021,10/08/2021,Second Class,CG-1000,Customer 41,Home Office,United States,New York,Illinois,11161,South,OFF-9254,Office Supplies,Pens,Pens Model 46,1443.95,5,0.0,652.48
647,CA-2022-1646,10/02/2021,10/07/2021,Second Class,CG-1043,Customer 58,Consumer,United States,Phoenix,New York,48252,West,OFF-3427,Office Supplies,Pens,Pens Model 18,1855.22,5,0.0,442.41
648,CA-2022-1647,07/02/2022,07/03/2022,Second Class,CG-1166,Customer 89,Home Office,United States,Phoenix,Texas,52540,West,FUR-9999,Furniture,Chairs,Chairs Model 17,1446.94,7,0.2,94.9
649,CA-2022-1648,04/16/2023,04/17/2023,Standard Class,CG-1056,Customer 188,Corporate,United States,New York,Texas,12049,West,FUR-7258,Furniture,Bookcases,Bookcases Model 42,522.12,10,0.2,6.16
650,CA-2022-1649,11/29/2021,12/02/2021,Second Class,CG-1148,Customer 162,Corporate,United States,New York,Florida,40372,South,OFF-7039,Office Supplies,Binders,Binders Model 10,1805.31,2,0.1,-18.49
651,CA-2022-1650,07/13/2021,07/18/2021,Standard Class,CG-1186,Customer 47,Home Office,United States,Chicago,California,50653,East,FUR-3911,Furniture,Chairs,Chairs Model 26,1377.86,4,0.0,-56.48
652,CA-2022-1651,04/11/2022,04/17/2022,Standard Class,CG-1025,Customer 186,Home Office,United States,New York,California,89074,West,OFF-7191,Office Supplies,Binders,Binders Model 25,51.22,1,0.3,734.68
653,CA-2022-1652,02/28/2023,03/01/2023,Standard Class,CG-1036,Customer 161,Home Office,United States,Los Angeles,California,23938,Central,FUR-2392,Furniture,Chairs,Chairs Model 13,287.07,10,0.1,615.46
654,CA-2022-1653,05/06/2022,05/08/2022,Second Class,CG-1014,Customer 140,Home Office,United States,Chicago,Illinois,26131,West,OFF-1729,Office Supplies,Paper,Paper Model 7,1093.84,2,0.2,686.46
655,CA-2022-1654,01/02/2021,01/04/2021,Second Class,CG-1058,Customer 110,Corporate,United States,New York,Texas,95899,Central,OFF-4700,Office Supplies,Binders,Binders Model 44,775.64,2,0.1,-30.44
656,CA-2022-1655,04/15/2021,04/18/2021,Standard Class,CG-1019,Customer 158,Corporate,United States,Los Angeles,Texas,21115,West,FUR-3475,Furniture,Chairs,Chairs Model 12,862.97,6,0.2,-18.63
657,CA-2022-1656,11/15/2022,11/21/2022,Standard Class,CG-1159,Customer 74,Corporate,United States,Los Angeles,Texas,75437,Central,OFF-5348,Office Supplies,Binders,Binders Model 46,1599.38,1,0.0,577.78
658,CA-2022-1657,06/01/2021,06/05/2021,Standard Class,CG-1184,Customer 123,Consumer,United States,Los Angeles,Illinois,66027,Central,FUR-3370,Furniture,Tables,Tables Model 6,652.88,3,0.0,567.54
659,CA-2022-1658,05/22/2022,05/26/2022,Standard Class,CG-1177,Customer 106,Home Office,United States,Chicago,New York,95715,East,OFF-7278,Office Supplies,Paper,Paper Model 27,1103.19,9,0.2,292.6
660,CA-2022-1659,01/29/2022,01/30/2022,First Class,CG-1183,Customer 108,Home Office,United States,Phoenix,New York,21436,East,TEC-6926,Technology,Phones,Phones Model 1,414.53,1,0.0,358.37
661,CA-2022-1660,03/03/2021,03/06/2021,Standard Class,CG-1199,Customer 36,Corporate,United States,Houston,New York,82286,South,FUR-4973,Furniture,Chairs,Chairs Model 14,1657.37,1,0.3,-62.2
662,CA-2022-1661,05/27/2021,05/31/2021,First Class,CG-1006,Customer 179,Corporate,United States,Chicago,California,23894,West,TEC-8812,Technology,Accessories,Accessories Model 39,1742.25,1,0.0,165.24
663,CA-2022-1662,03/20/2021,03/21/2021,First Class,CG-1106,Customer 39,Consumer,United States,Houston,New York,79133,Central,FUR-8703,Furniture,Chairs,Chairs Model 27,1447.89,8,0.3,495.25
664,CA-2022-1663,06/09/2021,06/10/2021,First Class,CG-1008,Customer 155,Consumer,United States,Phoenix,New York,11424,South,OFF-7940,Office Supplies,Binders,Binders Model 44,1897.0,8,0.2,511.41
665,CA-2022-1664,05/29/2022,06/01/2022,First Class,CG-1058,Customer 109,Consumer,United States,Chicago,California,78354,South,OFF-3050,Office Supplies,Pens,Pens Model 48,431.61,10,0.0,18.91
666,CA-2022-1665,07/27/2022,08/01/2022,Second Class,CG-1177,Customer 120,Corporate,United States,Chicago,Florida,59868,East,FUR-1895,Furniture,Bookcases,Bookcases Model 24,1296.83,4,0.0,-91.6
667,CA-2022-1666,09/10/2022,09/17/2022,Standard Class,CG-1007,Customer 62,Corporate,United States,New York,Illinois,23954,West,FUR-4471,Furniture,Tables,Tables Model 39,31.84,5,0.0,351.69
668,CA-2022-1667,09/04/2021,09/07/2021,Second Class,CG-1145,Customer 145,Consumer,United States,Phoenix,Florida,15987,West,TEC-6154,Technology,Phones,Phones Model 6,1887.58,1,0.0,551.68
669,CA-2022-1668,07/19/2021,07/22/2021,Standard Class,CG-1185,Customer 92,Consumer,United States,Los Angeles,Texas,63383,West,OFF-9227,Office Supplies,Pens,Pens Model 50,308.87,10,0.1,276.95
670,CA-2022-1669,06/15/2021,06/17/2021,First Class,CG-1118,Customer 21,Home Office,United States,Los Angeles,New York,38265,East,FUR-3638,Furniture,Tables,Tables Model 33,1037.44,10,0.3,323.29
671,CA-2022-1670,03/16/2023,03/18/2023,Standard Class,CG-1074,Customer 93,Home Office,United States,Houston,California,99505,South,OFF-4917,Office Supplies,Paper,Paper Model 14,1994.05,10,0.0,758.02
672,CA-2022-1671,05/25/2022,05/26/2022,Second Class,CG-1036,Customer 197,Corporate,United States,Phoenix,California,75393,West,TEC-8451,Technology,Accessories,Accessories Model 21,347.74,5,0.0,-131.84
673,CA-2022-1672,12/28/2021,12/29/2021,Second Class,CG-1045,Customer 182,Corporate,United States,Chicago,Florida,43557,South,TEC-3301,Technology,Laptops,Laptops Model 8,1943.64,8,0.0,163.47
674,CA-2022-1673,02/23/2022,03/02/2022,First Class,CG-1174,Customer 34,Corporate,United States,Chicago,Illinois,91871,Central,OFF-7122,Office Supplies,Paper,Paper Model 6,1367.58,9,0.1,62.83
675,CA-2022-1674,09/28/2022,10/04/2022,Second Class,CG-1189,Customer 63,Home Office,United States,Phoenix,California,30258,West,TEC-5762,Technology,Phones,Phones Model 25,324.83,7,0.0,23.05
676,CA-2022-1675,04/06/2021,04/09/2021,Standard Class,CG-1119,Customer 165,Home Office,United States,Houston,California,21248,East,OFF-2775,Office Supplies,Pens,Pens Model 26,1538.75,4,0.1,128.72
677,CA-2022-1676,09/11/2022,09/15/2022,Second Class,CG-1179,Customer 190,Corporate,United States,Los Angeles,Texas,69582,West,OFF-9930,Office Supplies,Paper,Paper Model 10,1897.58,3,0.3,13.47
678,CA-2022-1677,09/08/2022,09/15/2022,Standard Class,CG-1015,Customer 93,Corporate,United States,Houston,New York,17088,East,TEC-1375,Technology,Phones,Phones Model 49,1370.51,5,0.0,435.69
679,CA-2022-1678,03/12/2021,03/15/2021,Standard Class,CG-1020,Customer 77,Home Office,United States,Houston,Florida,78783,East,FUR-5250,Furniture,Chairs,Chairs Model 12,1662.79,2,0.1,142.02
680,CA-2022-1679,07/23/2021,07/26/2021,Standard Class,CG-1123,Customer 122,Home Office,United States,New York,Florida,56490,South,OFF-1162,Office Supplies,Binders,Binders Model 36,1568.31,10,0.0,-122.19
681,CA-2022-1680,09/24/2022,09/26/2022,Standard Class,CG-1170,Customer 188,Home Office,United States,Chicago,California,29727,South,TEC-3416,Technology,Accessories,Accessories Model 32,1729.96,2,0.3,206.39
682,CA-2022-1681,01/04/2021,01/08/2021,Second Class,CG-1162,Customer 116,Home Office,United States,Phoenix,California,14782,East,TEC-4074,Technology,Accessories,Accessories Model 27,1395.93,3,0.2,177.56
683,CA-2022-1682,07/15/2021,07/21/2021,First Class,CG-1003,Customer 95,Corporate,United States,Los Angeles,Texas,50234,West,OFF-9177,Office Supplies,Binders,Binders Model 42,1998.11,7,0.1,151.73
684,CA-2022-1683,06/20/2022,06/27/2022,Standard Class,CG-1029,Customer 46,Corporate,United States,Houston,Texas,33186,East,TEC-9892,Technology,Laptops,Laptops Model 28,769.31,7,0.3,83.25
685,CA-2022-1684,03/31/2021,04/07/2021,Second Class,CG-1022,Customer 167,Consumer,United States,Phoenix,Florida,23588,South,TEC-9924,Technology,Phones,Phones Model 7,1270.72,9,0.2,605.87
686,CA-2022-1685,05/23/2023,05/27/2023,Second Class,CG-1057,Customer 199,Corporate,United States,Phoenix,Florida,25007,East,TEC-8693,Technology,Laptops,Laptops Model 8,707.72,8,0.1,707.99
687,CA-2022-1686,03/15/2023,03/21/2023,Standard Class,CG-1001,Customer 96,Consumer,United States,Phoenix,Texas,45076,Central,TEC-6036,Technology,Accessories,Accessories Model 27,1349.87,1,0.1,-167.33
688,CA-2022-1687,03/21/2023,03/24/2023,First Class,CG-1189,Customer 154,Corporate,United States,Chicago,New York,84997,South,FUR-4962,Furniture,Chairs,Chairs Model 36,1947.25,4,0.2,444.43
689,CA-2022-1688,03/16/2022,03/18/2022,First Class,CG-1099,Customer 187,Consumer,United States,Houston,Texas,77800,East,FUR-8166,Furniture,Bookcases,Bookcases Model 15,208.16,3,0.2,-81.63
690,CA-2022-1689,05/14/2023,05/21/2023,First Class,CG-1066,Customer 142,Consumer,United States,Chicago,New York,22223,West,TEC-1420,Technology,Laptops,Laptops Model 28,32.96,10,0.0,-172.18
691,CA-2022-1690,03/22/2021,03/27/2021,Standard Class,CG-1006,Customer 191,Home Office,United States,New York,Florida,93160,Central,TEC-4056,Technology,Accessories,Accessories Model 16,1308.52,4,0.0,-6.17
692,CA-2022-1691,03/10/2023,03/17/2023,Standard Class,CG-1197,Customer 67,Home Office,United States,Los Angeles,Texas,20874,East,FUR-1379,Furniture,Bookcases,Bookcases Model 41,1969.75,2,0.0,259.13
693,CA-2022-1692,04/20/2021,04/22/2021,Standard Class,CG-1067,Customer 47,Consumer,United States,Los Angeles,Florida,57369,East,TEC-7402,Technology,Phones,Phones Model 7,987.16,1,0.1,-126.42
694,CA-2022-1693,08/04/2021,08/10/2021,Standard Class,CG-1096,Customer 81,Home Office,United States,Houston,New York,33567,Central,TEC-1166,Technology,Phones,Phones Model 12,1322.74,10,0.0,-82.79
695,CA-2022-1694,05/11/2022,05/16/2022,First Class,CG-1139,Customer 2,Consumer,United States,Phoenix,Texas,25937,East,OFF-1484,Office Supplies,Paper,Paper Model 35,55.85,9,0.0,16.31
696,CA-2022-1695,08/11/2021,08/12/2021,Standard Class,CG-1035,Customer 57,Consumer,United States,New York,Texas,45870,South,OFF-4264,Office Supplies,Binders,Binders Model 6,703.62,9,0.3,94.32
697,CA-2022-1696,03/23/2022,03/28/2022,Standard Class,CG-1049,Customer 65,Consumer,United States,New York,Texas,61488,West,TEC-6105,Technology,Laptops,Laptops Model 11,1590.26,8,0.1,682.86
698,CA-2022-1697,02/05/2023,02/08/2023,Standard Class,CG-1159,Customer 28,Home Office,United States,Houston,Florida,36177,Central,OFF-7126,Office Supplies,Pens,Pens Model 41,1640.49,8,0.0,689.45
699,CA-2022-1698,08/24/2022,08/28/2022,Standard Class,CG-1154,Customer 166,Home Office,United States,Chicago,Florida,13924,West,TEC-3947,Technology,Laptops,Laptops Model 21,864.48,3,0.0,45.32
700,CA-2022-1699,01/16/2022,01/19/2022,Second Class,CG-1199,Customer 81,Consumer,United States,Los Angeles,Texas,11428,Central,FUR-4502,Furniture,Bookcases,Bookcases Model 30,1139.26,6,0.0,361.64
701,CA-2022-1700,09/09/2022,09/11/2022,First Class,CG-1055,Customer 27,Home Office,United States,Chicago,Illinois,97994,West,OFF-7909,Office Supplies,Paper,Paper Model 44,1514.84,6,0.0,-1.85
702,CA-2022-1701,05/26/2022,05/27/2022,Standard Class,CG-1107,Customer 31,Consumer,United States,Houston,New York,88830,Central,FUR-7272,Furniture,Tables,Tables Model 16,1157.06,5,0.0,443.67
703,CA-2022-1702,04/18/2022,04/21/2022,Second Class,CG-1103,Customer 10,Home Office,United States,Phoenix,California,54222,West,TEC-2137,Technology,Phones,Phones Model 31,199.29,7,0.3,101.0
704,CA-2022-1703,02/14/2022,02/15/2022,First Class,CG-1198,Customer 81,Corporate,United States,Phoenix,California,61554,Central,OFF-8447,Office Supplies,Paper,Paper Model 32,1698.86,2,0.0,737.7
705,CA-2022-1704,08/18/2021,08/19/2021,Second Class,CG-1035,Customer 27,Corporate,United States,Houston,New York,32307,West,FUR-4131,Furniture,Chairs,Chairs Model 47,1805.53,6,0.2,789.57
706,CA-2022-1705,09/23/2021,09/30/2021,Second Class,CG-1028,Customer 13,Corporate,United States,Los Angeles,Texas,53165,South,TEC-5422,Technology,Phones,Phones Model 45,348.97,3,0.2,260.69
707,CA-2022-1706,06/02/2023,06/04/2023,First Class,CG-1105,Customer 164,Corporate,United States,Los Angeles,Illinois,79152,East,FUR-8830,Furniture,Tables,Tables Model 43,985.31,5,0.0,572.64
708,CA-2022-1707,04/05/2021,04/08/2021,Standard Class,CG-1182,Customer 22,Corporate,United States,Phoenix,New York,96439,East,OFF-2278,Office Supplies,Binders,Binders Model 5,1943.81,1,0.0,-186.87
709,CA-2022-1708,04/19/2023,04/23/2023,Second Class,CG-1124,Customer 27,Corporate,United States,New York,Illinois,79159,Central,FUR-6108,Furniture,Tables,Tables Model 46,913.5,3,0.2,-94.34
710,CA-2022-1709,01/08/2022,01/12/2022,Standard Class,CG-1158,Customer 132,Consumer,United States,Houston,New York,18996,Central,FUR-7931,Furniture,Chairs,Chairs Model 11,1375.67,10,0.3,-97.94
711,CA-2022-1710,02/02/2023,02/03/2023,Second Class,CG-1004,Customer 118,Consumer,United States,Chicago,California,72421,South,OFF-6766,Office Supplies,Binders,Binders Model 17,245.47,9,0.0,154.43
712,CA-2022-1711,02/11/2022,02/16/2022,Standard Class,CG-1130,Customer 86,Consumer,United States,Houston,Texas,58467,West,FUR-1805,Furniture,Chairs,Chairs Model 42,771.22,7,0.0,94.01
713,CA-2022-1712,09/01/2022,09/04/2022,First Class,CG-1155,Customer 127,Home Office,United States,Houston,California,99281,West,OFF-5078,Office Supplies,Binders,Binders Model 8,446.96,1,0.0,375.23
714,CA-2022-1713,06/29/2022,06/30/2022,Standard Class,CG-1057,Customer 159,Home Office,United States,Houston,Florida,61496,West,FUR-4602,Furniture,Chairs,Chairs Model 47,1649.9,5,0.1,5.71
715,CA-2022-1714,10/15/2022,10/18/2022,First Class,CG-1152,Customer 74,Home Office,United States,Los Angeles,California,34258,South,FUR-6002,Furniture,Tables,Tables Model 45,484.85,6,0.3,-130.55
716,CA-2022-1715,04/12/2022,04/14/2022,Second Class,CG-1170,Customer 122,Corporate,United States,Chicago,California,33267,Central,FUR-2261,Furniture,Tables,Tables Model 11,1361.61,1,0.2,152.14
717,CA-2022-1716,01/02/2021,01/06/2021,Second Class,CG-1120,Customer 29,Consumer,United States,Los Angeles,Illinois,99135,Central,OFF-4740,Office Supplies,Pens,Pens Model 34,1011.26,3,0.0,-100.01
718,CA-2022-1717,04/09/2022,04/13/2022,First Class,CG-1089,Customer 140,Corporate,United States,Houston,Texas,57748,South,TEC-1222,Technology,Laptops,Laptops Model 23,609.26,6,0.2,574.53
719,CA-2022-1718,04/26/2021,04/29/2021,First Class,CG-1132,Customer 187,Home Office,United States,Los Angeles,New York,63781,East,TEC-3320,Technology,Laptops,Laptops Model 23,1000.69,4,0.2,541.01
720,CA-2022-1719,07/31/2021,08/06/2021,Second Class,CG-1049,Customer 97,Home Office,United States,Los Angeles,Texas,92167,South,OFF-9632,Office Supplies,Paper,Paper Model 12,537.97,6,0.0,191.03
721,CA-2022-1720,11/13/2021,11/15/2021,Second Class,CG-1148,Customer 134,Home Office,United States,Chicago,Illinois,26116,South,OFF-8455,Office Supplies,Paper,Paper Model 37,1936.62,6,0.0,-89.81
722,CA-2022-1721,12/03/2022,12/05/2022,Standard Class,CG-1174,Customer 39,Home Office,United States,Chicago,Illinois,83156,East,FUR-5974,Furniture,Tables,Tables Model 32,583.64,5,0.0,253.86
723,CA-2022-1722,04/26/2023,05/01/2023,Second Class,CG-1013,Customer 126,Corporate,United States,Los Angeles,Florida,56170,West,FUR-1817,Furniture,Tables,Tables Model 17,284.06,5,0.2,465.33
724,CA-2022-1723,03/30/2021,04/05/2021,Standard Class,CG-1036,Customer 188,Consumer,United States,Houston,Illinois,20579,Central,TEC-4585,Technology,Phones,Phones Model 3,951.62,6,0.0,611.71
725,CA-2022-1724,03/09/2022,03/13/2022,Second Class,CG-1066,Customer 78,Home Office,United States,Chicago,New York,83912,South,TEC-6283,Technology,Laptops,Laptops Model 38,286.96,4,0.0,-64.31
726,CA-2022-1725,11/05/2021,11/08/2021,Second Class,CG-1076,Customer 146,Home Office,United States,Houston,Illinois,34034,South,TEC-8158,Technology,Phones,Phones Model 7,285.83,8,0.3,113.26
727,CA-2022-1726,01/02/2022,01/06/2022,Standard Class,CG-1109,Customer 120,Corporate,United States,Houston,Florida,13627,West,TEC-7896,Technology,Accessories,Accessories Model 6,1514.15,10,0.0,586.63
728,CA-2022-1727,01/18/2022,01/20/2022,First Class,CG-1139,Customer 145,Corporate,United States,Los Angeles,Florida,26506,South,TEC-1097,Technology,Accessories,Accessories Model 30,1616.89,9,0.1,639.2
729,CA-2022-1728,10/04/2021,10/11/2021,First Class,CG-1027,Customer 86,Home Office,United States,Los Angeles,Texas,84113,South,FUR-6428,Furniture,Chairs,Chairs Model 4,251.67,10,0.3,310.82
730,CA-2022-1729,12/20/2022,12/22/2022,First Class,CG-1036,Customer 144,Home Office,United States,Houston,New York,39300,East,TEC-5929,Technology,Phones,Phones Model 41,628.67,1,0.1,423.66
731,CA-2022-1730,03/10/2021,03/11/2021,Second Class,CG-1154,Customer 31,Home Office,United States,Los Angeles,New York,36777,West,FUR-8761,Furniture,Chairs,Chairs Model 2,1667.13,8,0.1,-144.35
732,CA-2022-1731,02/19/2022,02/23/2022,Second Class,CG-1060,Customer 140,Corporate,United States,Phoenix,Florida,96266,West,FUR-8083,Furniture,Tables,Tables Model 10,1276.03,3,0.0,618.55
733,CA-2022-1732,06/24/2021,06/29/2021,First Class,CG-1179,Customer 140,Consumer,United States,Houston,Florida,48015,Central,TEC-2638,Technology,Phones,Phones Model 38,991.0,5,0.1,185.82
734,CA-2022-1733,03/03/2022,03/10/2022,Standard Class,CG-1037,Customer 8,Corporate,United States,Houston,California,83952,South,FUR-1180,Furniture,Tables,Tables Model 38,612.5,10,0.1,-157.37
735,CA-2022-1734,04/25/2022,05/01/2022,Standard Class,CG-1070,Customer 3,Consumer,United States,Chicago,Illinois,75956,East,OFF-6715,Office Supplies,Binders,Binders Model 46,1054.86,9,0.0,-25.5
736,CA-2022-1735,11/03/2022,11/09/2022,First Class,CG-1086,Customer 118,Home Office,United States,New York,Texas,96303,Central,FUR-7454,Furniture,Tables,Tables Model 5,1833.16,8,0.1,762.56
737,CA-2022-1736,07/04/2021,07/09/2021,First Class,CG-1129,Customer 199,Home Office,United States,Phoenix,Texas,26963,Central,TEC-6703,Technology,Accessories,Accessories Model 38,1238.78,7,0.0,-155.07
738,CA-2022-1737,08/26/2021,08/27/2021,First Class,CG-1027,Customer 128,Home Office,United States,Houston,Texas,40347,East,TEC-2727,Technology,Phones,Phones Model 12,1459.04,7,0.1,722.38
739,CA-2022-1738,09/14/2021,09/15/2021,Second Class,CG-1191,Customer 19,Corporate,United States,Chicago,Illinois,92744,West,FUR-3851,Furniture,Bookcases,Bookcases Model 21,224.25,8,0.1,-66.78
740,CA-2022-1739,07/24/2022,07/26/2022,Second Class,CG-1064,Customer 126,Corporate,United States,Chicago,New York,36370,East,TEC-8111,Technology,Accessories,Accessories Model 34,1619.26,4,0.0,382.11
741,CA-2022-1740,04/09/2021,04/11/2021,Second Class,CG-1035,Customer 2,Corporate,United States,Houston,Illinois,81641,West,TEC-6582,Technology,Accessories,Accessories Model 12,1367.9,9,0.1,-9.86
